kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH JUGAH RTU DILANG	206	3	6		197	197		1	199	6		3	194	2	1	6	
2	RH UNGE RTU DILANG	50	1	13		36	36		1	36	13		1	35		1	13	
3	RH. JELAN NG. DAP	64	1			63	63		5	59			1	62		1		
4	RH KANA RTU DILANG	81		6		75	75			75	6			75			6	
5	RH ISAU	83	1			82	82		2	81			1	82				
6	RH BELAYONG NG DAP	149	1	5		143	142	1	5	138	5	1	1	141		1	5	1
7	LEONG LAN POH NG. DAP	100	1	65		34	34		2	33	65		1	34			65	
8	RH UGAP AK MANGGU	83	1	2		80	80		5	76	2		1	78	1	1	2	
9	RH ASING NG LEPAN	82				82	82			82				81	1			
10	RH BENNET RINGGIT DAP	62	1	2		59	59		2	58	2		1	59			2	
11	RH. BANGIT NG. ENSENGAI	93	4	6		83	83		4	83	6		4	81	1	1	6	
12	LIAN HUP EST	38		38		0					38						38	
13	RH MANGGIN NG BUAN	29	1	3		25	25			26	3		1	25			3	
14	RH. JUGAH NG. BUAN ILLIR	30				30	30			30				30				
15	RH. SIGAU SEBRANG NG. NGEMAH	82	2			80	80		4	78			2	79		1		
16	RH. LAJU SG. SENGAYAN	65	3	2		60	60		5	58	2		3	60			2	
17	SENGAYAN BAZAAR	119	1	78		40	40			41	78		1	40			78	
18	RH PIUS NG WHO	65		2		63	63			63	2			63			2	
19	RH. LUMONG WOH	56		5		51	51		1	50	5			51			5	
20	RH MAHI SEBERANG NG DAP	31		2		29	29			29	2			29			2	
21	RH. GAMBAI	10				10	10		7	3				10				
22	LIM KHUI SING'S AREA RT DILANG	43		35		8	8			8	35			7		1	35	
23	RH. ANSI NG. DAP	22				22	22		1	21				22				
24	RH MAN NG DAP	36				36	36		4	32				36				
25	SEKOLAH RENDAH NG. DAP	57	2	11		44	44		1	45	11		2	43	1		11	
26	RUMAH AGING	32				32	32		1	31				32				
27	BORDER SCOUT POST NG. DAP	4				4	4			4				4				
29	RH UNTOL NG TRUSA	33	1	1		31	31			32	1		1	31			1	
30	RH BENNET NG DAP	55				55	55			55				55				
31	RH ILLA NG DAP	15		1		14	14			14	1			12	1	1	1	
32	RH. BABAI	43				43	43		1	42				43				
801	PENGUNDI TIDAK HADIR	1				1	1			1				1				
