kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BKT ORANG	1793	78	1560		155	154	1	80	152	1560	1	78	130	13	11	1560	1
2	TMN CHIN LEE	584	20	520		43	41	2	20	41	520	2	20	34		7	520	2
3	TMN SAN SAN	340	2	313		25	24	1	2	24	313	1	2	20	1	3	313	1
4	BIN SERVICE IND EST (BDA)	72	1	56		15	15		2	14	56		1	15			56	
5	BDA PIONEER CAMP	47	14	12		21	21		15	20	12		14	20		1	12	
6	JKR SUB-DEPOT	131	27	47		57	57		25	59	47		27	52	4	1	47	
7	TMN HOCK LEE	63	1	56		6	6		1	6	56		1	4	1	1	56	
8	GOVT RES AREA (STATE)	133	33	61		39	38	1	27	44	61	1	33	24	2	12	61	1
9	TAMAN KELING	1		1		0					1						1	
10	BERJAYA COMM. CTR.	93	3	76		14	14		3	14	76		3	12	1	1	76	
11	TAMAN SUARAH	49		44		5	5			5	44			5			44	
