kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN DATO BENTARA DALAM	81	3	64	14	0			3		64	14	3				64	14
2	LG 5	37		34	3	0					34	3					34	3
3	PEKAN CHAAH	158	8	135	15	0			8		135	15	8				135	15
4	KWSN POLIS	14	13		1	0			13			1	13					1
5	PUSAT KESIHATAN KECIL	14	11	2	1	0			11		2	1	11				2	1
6	BAREK JKR	19	18		1	0			18			1	18					1
7	JLN YUNOS	50	17	26	7	0			17		26	7	17				26	7
8	JLN TSI YOU	147		145	2	0					145	2					145	2
9	JLN FOH OI	78	1	73	4	0			1		73	4	1				73	4
10	JLN YAP YEE	17	1	15	1	0			1		15	1	1				15	1
11	JLN UPCHURCH	29	4	18	7	0			4		18	7	4				18	7
12	JLN SERAI TMN SENTOSA CHAAH	37	12	18	7	0			12		18	7	12				18	7
14	JLN MAIDEEN	24	3	18	3	0			3		18	3	3				18	3
701	BALAI POLIS CHA AH	14	12			2	2		12	2			12		1			1
801	PENGUNDI TIDAK HADIR	1		1		0					1						1	
