kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUARTERS JABATAN HUTAN	9	9			0			9				9					
2	KUARTERS KERAJAAN	6	6			0			6				6					
3	BANDAR KUALA KRAU	118	60	51	6	1		1	60		51	7	60				51	7
4	JLN BESAR	278	36	193	47	2	2		38		193	47	36			1	193	48
5	BEREK POLIS	24	22	1		1	1		23		1		23				1	
6	KUARTERS SRJK CINA	2	2			0			2				2					
7	KG BARU	406	23	365	16	2	1	1	24		365	17	23				365	18
8	KUARTERS KTM	63	48	1	13	1		1	48		1	14	48				1	14
9	KUARTERS KESIHATAN	16	16			0			16				16					
10	TAMAN SETIA	84	27	45	12	0			27		45	12	27				45	12
11	TAMAN KUALA KRAU	215	95	89	29	2	1	1	96		89	30	96				89	30
12	TAMAN SERI DESA	328	275	17	34	2		2	275		17	36	275				17	36
13	TAMAN MEWAH	88	26	10	48	4	4		30		10	48	26				10	52
14	KG BATU GADING	43	37	1	3	2		2	36	1	1	5	37				1	5
15	KG MASJID BATU GADING	32	32			0			32				32					
16	KG SEBOI	128	58			70	70		60	68			58					70
17	KG TANJUNG KUBU	149	133	7	5	4	1	3	132	2	7	8	133	1			7	8
18	KG TANJUNG TIMBAU	8	8			0			8				8					
19	KAW PEKAN SARI	42	41			1		1	41			1	41					1
20	KG NAWAN	11	11			0			11				11					
21	KG HULU JENUT	29	28			1		1	28			1	28					1
22	KG HULU CARUK	1		1		0					1						1	
23	KG PADANG KUBU	6	6			0			6				6					
24	KUARTERS GURU	12	12			0			12				12					
25	JLN JERANTUT	16	11	2	2	1		1	11		2	3	11				2	3
701	BALAI POLIS KUALA KRAU	12	11			1	1		11	1			11					1
801	PENGUNDI TIDAK HADIR	1		1		0					1						1	
