kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LRG CHIKKU	18	1	17		0			1		17		1				17	
2	CROSS STREET MK 8	232	1	220	11	0			1		220	11	1				220	11
3	JALAN TAN SAI GIN	899		889	10	0					889	10					889	10
4	KG CROSS STREET	687	5	663	19	0			5		663	19	5				663	19
5	JLN MUTHUPALANYPPA	31	15	12	4	0			13	2	12	4	15				12	4
6	PERMATANG RAWA	481	60	415	5	1		1	60		415	6	60				415	6
7	SUNGAI RAMBAI	431	68	318	42	3	2	1	69	1	318	43	68				318	45
8	JALAN ARUMUGAM PILLAI	83	12	51	20	0			12		51	20	12				51	20
9	TMN TAN SAI GIN	83		78	5	0					78	5					78	5
10	JLN BELINJAU	18	8	5	5	0			8		5	5	8				5	5
801	PENGUNDI TIDAK HADIR	1		1		0					1						1	
