kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BKT DARAT	1040	1009	18	3	10	2	8	1010	1	18	11	1009	1			18	12
2	KG BKT DARAT DAYA KELADI	42	41	1		0			41		1		41				1	
3	SLK BKT GEDONG	528	472	45		11	7	4	477	2	45	4	472		1		45	10
4	KG GELAM	960	797	129	6	28	20	8	816	1	129	14	799	2			129	30
5	KG GHAFAR BABA	197	189	2		6	4	2	193		2	2	189	1			2	5
6	TMN SERI GELAM	167	160	2		5	5		165		2		160		2		2	3
7	TMN SRI TANJUNG	314	258	43	1	12	9	3	267		43	4	259	1			43	11
8	TMN GELAM RIA	7	7			0			7				7					
9	KG TANJUNG JAYA	16	15		1	0			15			1	15					1
10	QTS KLINIK KESIHATAN SERI TANJUNG	2	1			1		1	1			1	1					1
