kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BELAT BATU ARAU	388	388			0			387	1			388					
2	GUAR SANJI	441	391	43	4	3		3	388	3	43	7	391				43	7
3	HUTAN KANDIS	396	388	7		1		1	387	1	7	1	388				7	1
4	KAMPONG BELUKAR	194	186	1	4	3	3		189		1	4	187				1	6
5	TITI BESI	334	330		3	1		1	330			4	330					4
6	TAMAN UTARA GUAR SANJI	62	27	29	6	0			27		29	6	27				29	6
7	JALAN SYED HUSSEIN	172	137	25	10	0			137		25	10	137				25	10
8	TAMAN KENANGA	41	23	16	2	0			23		16	2	23				16	2
9	KUARTERS BOMBA ARAU	7	7			0			7				7					
10	KUARTERS KLINIK DESA GUAR SANJI	1			1	0						1						1
11	KUARTERS MADA	4	4			0			4				4					
