kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN DESA SURADA	708	698	1	1	8	2	6	700		1	7	698	2			1	7
2	SEK 8 BBB JLN 8/1 - 8/29	908	851	13	28	16	3	13	853	1	13	41	851	1			13	43
3	SEKSYEN 9 BBB	432	425	3		4	4		429		3		426				3	3
4	TMN SRI INTAN/TMN INTAN	415	296	22	91	6	1	5	296	1	22	96	296				22	97
5	TMN SRI MELOR	390	261	20	105	4	1	3	261	1	20	108	262				20	108
6	SEKSYEN 7 BBB JLN 7/1 - 7/6F	1321	1220	38	47	16	8	8	1227	1	38	55	1220	1	1	2	38	59
7	P/PURI SEK 7 BBB	241	210	5	15	11	9	2	219		5	17	210	1	3		5	22
8	SEKSYEN 8 BBB JLN 30A - 32L1	279	255	6	14	4	3	1	258		6	15	256	1			6	16
9	APPT INTANA RIA	99	96		3	0			96			3	96					3
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
