kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	QRTS HOSPITAL SERDANG	23	11		8	4		4	11			12	11					12
2	LADANG WEST COUNTRY	177	10	6	159	2	1	1	10	1	6	160	10	1			6	160
3	INST LATIHAN LLN	54	46	3	5	0			46		3	5	46				3	5
4	PERSIARAN INSTITUSI	23	21	1	1	0			21		1	1	21				1	1
5	QRTS PORIM	4	4			0			4				4					
6	QRTS PETRONAS	16	14	1		1	1		15		1		14				1	1
7	QRTS IKRAM	17	15		2	0			15			2	15					2
8	QRTS ILSAS	36	34	1	1	0			34		1	1	34				1	1
9	PUTERI PALMA CONDO I.O.I	45	19	20	5	1	1		20		20	5	20				20	5
10	INST. PERTAHANAN AWAM MALAYSIA	5	5			0			5				5					
11	MAYBANK TRAINING CENTRE JLN AYER HITAM	1			1	0						1						1
12	QRTS INSTITUT LATIHAN POS MALAYSIA	12	12			0			12				12					
13	QRTS INSPEN	16	15			1		1	15			1	15					1
14	QRTS INST. KEMAJUAN DESA (INFRA)	9	9			0			9				9					
801	PENGUNDI TIDAK HADIR	2	1	1		0			1		1		1				1	
