kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN KAPAR	496	75	267	150	4	3	1	76	2	267	151	75				267	154
2	JLN SETESEN	3	1		2	0			1			2	1					2
3	QRTS POLIS	23	18	2	3	0			18		2	3	18				2	3
4	JLN PASAR	61	1	55	5	0			1		55	5	1				55	5
5	JLN BKT KAPAR	220	22	109	88	1	1		22	1	109	88	22				109	89
6	PUSAT KESIHATAN BESAR	17	10	3	4	0			10		3	4	10				3	4
7	TMN KAPAR	301	7	177	116	1	1		8		177	116	7				177	117
8	JLN DATO TAHIR 1	113	2	84	27	0			2		84	27	2				84	27
9	JLN DATO TAHIR 2	82		77	5	0					77	5					77	5
10	JLN DATO TAHIR 4	21		12	9	0					12	9					12	9
11	JLN DATO TAHIR 5	26		21	4	1		1			21	5					21	5
12	LBH DATO TAHIR	67	2	59	6	0			2		59	6	2				59	6
13	LTG DATO TAHIR 1	78		74	4	0					74	4					74	4
14	JLN R ABD RAHMAN 1	83	5	56	22	0			5		56	22	5				56	22
15	JLN RAJA AB RAHMAN 2	63		35	28	0					35	28					35	28
16	JLN R ABD RAHMAN 3	74		42	31	1		1			42	32					42	32
17	JLN R ABD RAHMAN 5	119	5	67	47	0			5		67	47	5				67	47
18	LRG R ABD RAHMAN 3	27		21	6	0					21	6					21	6
19	LRG R ABD RAHMAN 4	40		25	15	0					25	15					25	15
20	LRG RAJA AB RAHMAN 8	25		20	5	0					20	5					20	5
21	LRG RAJA AB RAHMAN 9	34		33	1	0					33	1					33	1
22	JLN RAJA ABD. RAHMAN 4	35		28	6	1	1			1	28	6					28	7
23	LRG ABD AZIZ IMAM 8	17		13	4	0					13	4					13	4
24	JLN DATO TAHIR 3	2		2		0					2						2	
25	JLN RAJA ABD RAHMAN	46	2	35	9	0			2		35	9	2				35	9
26	LRG RAJA AB RAHMAN 6	21		10	11	0					10	11					10	11
27	TMN INDAH JLN DATO KAYA KECIL	175	9	52	110	4	4		12	1	52	110	9				52	114
28	JLN IMAM ABDUL AZIZ 1	59	3	47	9	0			3		47	9	3				47	9
29	TMN KAPAR INDAH	164	22	64	78	0			22		64	78	22				64	78
701	BALAI POLIS KAPAR	37	33	1	3	0			32	1	1	3	33				1	3
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
