kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG PADANG SEBANG	560	541	5	14	0			538	3	5	14	541				5	14
2	KOLAM AYER GADEK	3	2		1	0			2			1	2					1
3	LDG SIM CHENG	7			7	0						7						7
4	KG AMPANG BATU	84	82	2		0			82		2		82				2	
5	KG PUNGGOR	100	99			1	1		100				99					1
6	PUSAT KESIHATAN KECHIL	23	20	1	2	0			20		1	2	20				1	2
7	LDG TIANG GUAN	38		26	12	0					26	12					26	12
8	TMN BUKIT NANGKA	438	184	29	225	0			184		29	225	184				29	225
9	TMN SEBANG MUTIARA	195	79	9	102	5	2	3	81		9	105	79		1		9	106
10	TMN. SEBANG GEMILANG	227	111	4	111	1		1	111		4	112	111				4	112
