kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LORONG PERMAI TIMUR 7	1411	274	804		333	332	1	268	338	804	1	274	310	10	12	804	1
2	SG SEDUAN	22	2	17		3	3		1	4	17		2	3			17	
3	RH ADOP 9M OYA RD	103	2	16		85	85		2	85	16		2	84		1	16	
4	RH IDEY 7 1/2M OYA RD	53	8	4		41	41		10	39	4		8	40		1	4	
5	RH DICK ULU SG MERAH	170	3	4		163	163		2	164	4		3	159	2	2	4	
6	RH. STANLEY PAVIENCE AK NARI	198	6	18		174	174		9	171	18		6	171	1	2	18	
7	RH MERU 10TH M OYA RD	41	1	12		28	28		1	28	12		1	26		2	12	
8	RH JUNTAN 6 1/2 M OYA RD	234	21	18		195	195		21	195	18		21	191	3	1	18	
9	NANG SANG POH	185	1	184		0			1		184		1				184	
10	RH TARANG ULU TEKU	5				5	5			5				5				
11	3 1/2 MILE OYA ROAD (N.E)	250	2	246		2	2		2	2	246		2	2			246	
12	4 1/2 M OYA ROAD	127	4	119		4	4		4	4	119		4	4			119	
13	9 1/2 M OYA ROAD	361	54	103		204	204		48	210	103		54	194	2	8	103	
14	KG. JERIAH 6 1/2 MILE OYA RD.	878	641	89		148	146	2	646	141	89	2	641	133	6	7	89	2
15	DUNG SANG PRIMARY SCHOOL ROAD	117	1	114		2	2		1	2	114		1	2			114	
16	5 1/2 M OYA ROAD	253	77	110		66	66		76	67	110		77	62	3	1	110	
17	BT SPAN BELALANG ULU TEKU	50	4			46	46		6	44			4	42	3	1		
18	RH ANDIENG 10 TH MILE OYA ROAD	52	1	1		50	50		2	49	1		1	50			1	
19	TAMAN SITI NURBAYA BT 8 JLN OYA	227	79	35		113	112	1	85	106	35	1	79	107		5	35	1
20	TMN KENARI, JLN BKT KEMUYANG BT 9 1/2 OYA RD	451	89	19		343	342	1	81	350	19	1	89	328	3	11	19	1
21	KG SEDUAN JAYA	104	51	6		47	47		52	46	6		51	46		1	6	
