kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN 1 A - E	422	31	244	139	8		8	31		244	147	31				244	147
2	JLN 3 - 9 (GANJIL)	595	34	544	13	4	1	3	35		544	16	34				544	17
3	JLN 11 A - D	514	323	128	34	29	5	24	328		128	58	323				128	63
4	JLN 17 A - D	142	6	131	5	0			6		131	5	6				131	5
5	JLN 19 A - D	269	46	153	63	7		7	46		153	70	46				153	70
6	JLN 27 A - D	229	67	142	11	9		9	67		142	20	67				142	20
7	KG LEMBAH INDAH	122	96	1	18	7	2	5	98		1	23	96				1	25
8	TMN SELAYANG SEJATI	156	78	45	24	9	2	7	80		45	31	78	1			45	32
9	BAREK POLIS SELAYANG	4	2		2	0			2			2	2					2
10	JLN 1	27	3	17	4	3		3	3		17	7	3				17	7
11	JLN 1A	8		6	2	0					6	2					6	2
12	JLN 1B	18		5	13	0					5	13					5	13
13	JLN 1C	16	3	9	4	0			3		9	4	3				9	4
14	JLN 1D	34	4	17	11	2		2	4		17	13	4				17	13
15	JLN 1E	13	1	8	4	0			1		8	4	1				8	4
16	JLN 3	29	1	27		1	1		2		27		1				27	1
17	JLN 5	46	1	45		0			1		45		1				45	
18	JLN 7	44	5	31	2	6		6	5		31	8	5				31	8
19	JLN 9	24	1	19	3	1		1	1		19	4	1				19	4
20	JLN 11 SELAYANG BAHARU	179	155	5	3	16		16	155		5	19	155				5	19
21	JLN 11 B	17		17		0					17						17	
22	JLN 11 C	58	45		1	12	1	11	46			12	45					13
23	JLN 17	20		19	1	0					19	1					19	1
24	JLN 17 A	24		24		0					24						24	
25	JLN 19	30	21	4	5	0			20	1	4	5	21				4	5
26	JLN 19 A	38	8	18	5	7		7	8		18	12	8				18	12
27	JLN 19 B	37	3	30	3	1		1	3		30	4	3				30	4
28	JLN 19 D	21		15	5	1		1			15	6					15	6
29	JLN 27	71	57	7	5	2		2	57		7	7	57				7	7
30	JLN 27 B	4		4		0					4						4	
31	JLN 27 C	18	2	13	1	2	1	1	2	1	13	2	2				13	3
801	PENGUNDI TIDAK HADIR	1	1			0			1				1					
