kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BT 10 KG BKT RAYA	317	264	3	8	42		42	264		3	50	264				3	50
2	BT 11 SG SERAI	1222	1016	1	14	191	7	184	1021	2	1	198	1016				1	205
3	KRTS KERAJAAN	65	57		8	0			57			8	57					8
4	TMN DESA PELANGI	294	289	1	2	2	2		291		1	2	289				1	4
5	TMN PERKASA	1008	875	49	69	15	4	11	879		49	80	875	2			49	82
6	KG NURUL IMAN	55	52		1	2		2	52			3	52					3
7	TMN BUKIT RAYA	38	36		1	1		1	36			2	36					2
8	APT SRI BAYU	2	1	1		0			1		1		1				1	
9	TMN LANGAT CERIA	18	15	3		0			15		3		15				3	
10	TMN LANGAT CERIA	16	11	5		0			11		5		11				5	
801	PENGUNDI TIDAK HADIR	3	3			0			3				3					
