kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN SAGIL	508	47	432	29	0			47		432	29	47				432	29
2	JLN. TEMPLER	98	5	92	1	0			5		92	1	5				92	1
3	JLN. BESAR	78	1	68	8	1	1		2		68	8	1	1			68	8
4	KG. BARU SAGIL	1042	15	978	48	1	1		15	1	978	48	15				978	49
5	KG. SAGIL	48	28	19	1	0			28		19	1	28				19	1
6	JLN. SEGAMAT	117	20	88	7	2	1	1	20	1	88	8	20				88	9
7	KWSN. POLIS	20	19	1		0			19		1		19				1	
8	TMN LEDANG	205	120	63	22	0			120		63	22	120				63	22
9	RUMAH MURAH SAGIL	42	13	9	20	0			13		9	20	13				9	20
10	KOMPLEK PENGHULU SAGIL	12	12			0			12				12					
11	JLN HJ MOHD ELAH KG SAGIL	17	17			0			17				17					
12	LDG BLEMANG	66	37	8	19	2		2	37		8	21	37				8	21
13	LDG HOCK JOO SAN	1	1			0			1				1					
14	TMN WIJAYA	2	2			0			2				2					
15	TMN SRI JAYA	136	66	66	4	0			66		66	4	66				66	4
16	TMN SAGIL JAYA	65	4	36	25	0			4		36	25	4				36	25
17	JLN BLEMANG	30	8	15	7	0			8		15	7	8				15	7
18	TMN PUTERA	50	16	12	22	0			16		12	22	16				12	22
19	TMN KURNIA	13			13	0						13						13
20	TAMAN SRI JAYA 2, SAGIL	4	2		2	0			2			2	2					2
21	PUSAT KESIHATAN SAGIL	2	2			0			2				2					
701	BALAI POLIS SAGIL	14	12			2	2		14				12					2
801	PENGUNDI TIDAK HADIR	1		1		0					1						1	
