kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN MALINJA	179	177			2		2	177			2	177					2
2	KOMPLEKS JPS PASIR SALAK	43	43			0			43				43					
3	RAN. BELIA KHAS PADI STAGE IV	315	314		1	0			314			1	314					1
4	RAN PEMULIHAN SAWAH S 3-4	40	40			0			40				40					
5	STATION 3 (BUKIT CAWI)	75	75			0			75				75					
6	SG TEMAH	166	164		1	1		1	163	1		2	164					2
7	DEDAP	82	82			0			82				82					
8	SG SENDOK	1	1			0			1				1					
9	BUKIT CHAWI	582	581	1		0			581		1		581				1	
10	PERKAMPONGAN FELCRA SBG PERAK 4	650	647			3	2	1	649			1	648					2
11	SG DEDAP	100	100			0			100				100					
12	KUARTERS KLINIK KESIHATAN ULU DEDAP	3	1		2	0			1			2	1					2
