kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN MELATI TAPAH	37	8		29	0			8			29	8					29
2	HOSPITAL LINES	14	6		8	0			6			8	6					8
3	KAMPONG GAJAH	56	2	17	37	0			2		17	37	2				17	37
4	TAMAN KENARI	65	7	10	47	1		1	7		10	48	7				10	48
5	BACK LANE	14	6	1	6	1		1	6		1	7	6				1	7
6	BEHIND CINEMA HALL	2	1	1		0			1		1		1				1	
7	HOSPITAL COMPOUND	46	39	1	6	0			38	1	1	6	39				1	6
8	HOSPITAL ROAD	5	1		4	0			1			4	1					4
9	KG SEBERANG	2	1	1		0			1		1		1				1	
10	MAIN ROAD	107	15	71	21	0			15		71	21	15				71	21
11	STATION ROAD	132	13	103	16	0			13		103	16	13				103	16
12	KG GAJAH	12		2	10	0					2	10					2	10
13	PANGSAPURI KAKITANGAN HOSPITAL TAPAH	12	12			0			12				12					
14	KG KUALA RAYA	5	5			0			5				5					
15	KAMPONG RAYA	128	127		1	0			126	1		1	127					1
801	PENGUNDI TIDAK HADIR	1		1		0					1						1	
