kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PADANG TEMBAK	1560	1141	147	246	26	10	16	1147	4	147	262	1141	2	3		147	267
2	KAMPONG MELAYU TIMOR II	4482	3090	1226	64	102	9	93	3093	6	1226	157	3092				1226	164
3	KAMPUNG TENGAH	1798	681	973	126	18	5	13	684	2	973	139	682		2		973	141
4	KAMPONG MELAYU I	2733	2599	70	20	44	11	33	2607	3	70	53	2600	1			70	62
5	KAMPONG MELAYU II	1179	1080	54	29	16	3	13	1082	1	54	42	1081				54	44
6	TAMAN LIAN SENG	3277	822	2088	340	27	5	22	823	4	2088	362	822	2		1	2088	364
7	HAJI MANAN	1042	161	781	89	11	3	8	163	1	781	97	162	1			781	98
8	MESJID LAMA	1069	925	113	22	9	1	8	925	1	113	30	925				113	31
9	BANDAR TENGAH	2887	347	2345	185	10	5	5	350	2	2345	190	347	1			2345	194
10	TAMAN ILHAM	2468	1064	1250	131	23	14	9	1075	3	1250	140	1065	2	3		1250	148
11	DORSET	10230	7183	1617	488	941	853	88	7206	830	1617	576	7201	412	156	8	1617	835
12	TAMAN BERLIAN	801	464	252	76	9	2	7	465	1	252	83	464				252	85
13	JALAN HOSPITAL	1079	852	67	111	49	45	4	871	26	67	115	857	13	6	1	67	135
14	TAMAN KERJASAMA	1619	447	921	240	11	4	7	448	3	921	247	448	3			921	247
15	KAMPUNG BARU	2504	2224	68	74	138	4	134	2226	2	68	208	2224	1	1		68	210
16	TAMAN SURIA	3608	1293	1805	471	39	12	27	1304	1	1805	498	1293	4	1		1805	505
17	INDAH JAYA	3382	1099	2013	233	37	4	33	1099	4	2013	266	1100				2013	269
18	SRI TENGAH	2832	1883	548	358	43	5	38	1884	4	548	396	1883	2		1	548	398
