kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAW RUMAH REHAT KERAJAAN	2		2		0					2						2	
2	JLN IBRAHIM	132	96	33		3		3	94	2	33	3	96				33	3
3	BANDAR TEMERLOH	79	46	33		0			46		33		46				33	
4	KUATERS SRJK CINA KHEE CHEE	2		2		0					2						2	
5	KG KUALA SEMANTAN	43	15	27		1		1	14	1	27	1	15				27	1
6	KAW PASAR MELAYU	4	3		1	0			3			1	3					1
7	KG BARU	867	8	856	3	0			8		856	3	8				856	3
8	JLN HAMZAH	28	9	19		0			9		19		9				19	
9	KUATERS BURUH KESIHATAN	2	2			0			2				2					
10	KAW PAWAGAM SERI	1		1		0					1						1	
11	KUATERS BOMBA	32	32			0			32				32					
12	BEREK POLIS	12	12			0			12				12					
13	LURAH SEMANTAN	82	50	27	4	1		1	49	1	27	5	50				27	5
14	BEREK POLIS JLN PEKELILING	1	1			0			1				1					
15	BANGUNAN LKNP JLN AHMAD SHAH	140	120	8	8	4		4	119	1	8	12	120				8	12
16	BEREK MAJLIS BANDARAN	4	2		2	0			2			2	2					2
17	APART PLAZA TEMERLOH	7	3	2	1	1		1	3		2	2	3				2	2
701	BALAI POLIS TEMERLOH	111	104	1	3	3	3		102	5	1	3	104	1		1	1	4
702	IPD TEMERLOH	324	293	7	14	10	10		282	21	7	14	295	3	1		7	18
