kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KRTS POLIS	91	79	4	3	5	4	1	81	2	4	4	79	2		1	4	5
2	BDR KAJANG	451	244	132	62	13	3	10	245	2	132	72	244	1			132	74
3	TMN SRI SENTOSA	12	5	5	2	0			5		5	2	5				5	2
4	TMN DESA ROS	252	77	115	46	14	1	13	78		115	59	77				115	60
5	TMN SRI MINANG	96	42	39	14	1		1	42		39	15	42				39	15
6	TMN KAJANG MULIA / TMN MULIA	437	151	220	61	5	2	3	151	2	220	64	151	1			220	65
7	TMN INTAN	40	27	11	1	1		1	27		11	2	27				11	2
8	KRTS KERAJAAN	108	38	10	56	4	2	2	38	2	10	58	38	1	1		10	58
701	BALAI POLIS KAJANG	134	122		1	11	11		125	8		1	125	4				5
702	IPD KAJANG	563	467	7	42	47	47		470	44	7	42	476	10	3	1	7	66
801	PENGUNDI TIDAK HADIR	1	1			0			1				1					
