kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN SAN AH WING	22	16	5		1	1		16	1	5		16				5	1
2	RUMAH PUSAT LATIHAN POLIS	762	664	24	61	13	9	4	669	4	24	65	666	2	1		24	69
3	RUMAH PANGSA SAN PENG	4	4			0			4				4					
4	JALAN SEMARAK	244	159	44	38	3	2	1	160	1	44	39	159				44	41
5	LORONG LAI TEK LOKE	8	3	3		2	2		5		3		5				3	
6	KG BOYAN JLN GURNEY	67	45	10	10	2		2	45		10	12	45				10	12
7	LORONG GURNEY	49	29	15	1	4		4	29		15	5	29				15	5
8	JALAN GURNEY KIRI	86	65	11	1	9	1	8	65	1	11	9	65				11	10
9	KG LORONG GURNEY	6	4	2		0			4		2		4				2	
501	KD SRI KLANG	7	7			0			7				7					
502	MARKAS PEMERINTAHAN PENDIDIKAN DAN LATIHAN TLDM	43	42		1	0			42			1	42					1
704	IBU PEJABAT POLIS BKT AMAN (JAB SIASATAN JENAYAH KOMERSIL)	377	274	35	32	36	34	2	290	18	35	34	280	10	3		35	49
709	PUSAT LATIHAN POLIS JLN GURNEY	2751	2211	78	197	263	252	11	2060	403	78	208	2223	57	19	8	78	364
801	PENGUNDI TIDAK HADIR	1	1			0			1				1					
