kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELCRA GUGUSAN KERDAU	21	19		2	0			19			2	19					2
2	KG BATU BALAI	39	38			1		1	37	1		1	38					1
3	BANDAR KERDAU	241	79	148	14	0			78	1	148	14	79				148	14
4	KAW PEKAN SARI	126	117	1		8		8	117		1	8	117				1	8
5	BEREK POLIS	9	8		1	0			8			1	8					1
6	KAW BELAKANG STESEN	21	7	7	7	0			7		7	7	7				7	7
7	KUATERS KLINIK KERDAU	2	1	1		0			1		1		1				1	
8	LDG YEW BEE	13		7	6	0					7	6					7	6
9	KG PAYA TARAM	123	115	2	3	3		3	115		2	6	115				2	6
10	KG BAHARU KERDAU	260	21	226	13	0			21		226	13	21				226	13
11	KAW PERHENTIAN KTM	14	8	5	1	0			7	1	5	1	8				5	1
12	LDG BEE YONG	179	12	31	136	0			12		31	136	12				31	136
13	LDG KERDAU	74	59	1	9	5		5	58	1	1	14	59				1	14
14	KUARTERS LDG KERDAU	55	44		10	1	1		44	1		10	44					11
701	BALAI POLIS KERDAU	12	11			1	1		11	1			11					1
