kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LENGKOK ARIFF	84	8	49	25	2		2	8		49	27	8				49	27
2	JALAN AYER ITAM	111	58	39	13	1		1	58		39	14	58				39	14
3	LORONG BATU LANCHANG	166	16	125	18	7		7	16		125	25	16				125	25
4	JALAN CHEESEMAN	137	19	103	14	1		1	19		103	15	19				103	15
5	JALAN MESJID NEGERI	72	24	42	5	1		1	24		42	6	24				42	6
6	JALAN GROVE	85	58	15	10	2		2	58		15	12	58				15	12
7	GERBANG HEAH SWEE LEE	50	23	12	15	0			23		12	15	23				12	15
8	IBBETSON ROAD	17	16		1	0			16			1	16					1
9	JALAN SIR HUSSEIN	72	14	53	4	1		1	14		53	5	14				53	5
10	TAMAN KENNEDY	45	27	8	9	1		1	27		8	10	27				8	10
11	JALAN KENNEDY	133	81	19	31	2	1	1	81	1	19	32	81	1			19	32
12	JALAN PHILIPS	47		45	1	1		1			45	2					45	2
13	TAMAN SIR HUSSEIN	62	44	12	6	0			44		12	6	44				12	6
14	JALAN TAYLOR	123	17	88	18	0			17		88	18	17				88	18
15	JALAN THORPE	71	11	46	14	0			11		46	14	11				46	14
16	TAMAN WU LIEN TEH	25	19	4	2	0			19		4	2	19				4	2
17	KUARTERS SEK. MEN. TEKNIK TUNKU ABDUL RAHMAN PUTRA	17	14	2	1	0			14		2	1	14				2	1
18	KUARTERS KOLEJ VAKASIONAL BATU LANCHANG	3	3			0			3				3					
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
