kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN KERJASAMA	2396	243	1847	297	9	1	8	241	3	1847	305	243				1847	306
2	TMN BKT BERUANG UTAMA	809	484	255	64	6	2	4	485	1	255	68	484				255	70
3	TMN BKT PUTERI	108	65	35	7	1		1	65		35	8	65				35	8
4	TMN BUKIT BERUANG FASA 11	6	4	2		0			4		2		4				2	
5	TMN BKT BERUANG INDAH	215	104	107	3	1		1	104		107	4	104				107	4
6	TMN MELAWIS	56	55		1	0			55			1	55					1
7	TMN BUKIT BERUANG FASA 1	50	16	28	6	0			16		28	6	16				28	6
8	TMN. BKT. BERUANG UTAMA FASA 11	23	20	3		0			20		3		20				3	
9	TMN. BKT. BERUANG BESTARI	68	58	6	2	2	2		60		6	2	58	1			6	3
10	TMN BKT BERUANG	428	97	295	34	2	1	1	97	1	295	35	97				295	36
11	PANGSAPURI BUKIT BERUANG UTAMA	6	2	3		1		1	2		3	1	2				3	1
12	PANGSAPURI BKT.BERUANG MURNI	1	1			0			1				1					
13	PANGSAPURI BKT.BERUANG BESTARI	1		1		0					1						1	
801	PENGUNDI TIDAK HADIR	1		1		0					1						1	
