kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LTSSAAS SUBANG	89	48	4	37	0			48		4	37	48				4	37
2	QRS K/TANGAN LTSSAAS	150	128		19	3	2	1	130			20	128					22
3	QRS POLIS LTSSAAS	51	50		1	0			50			1	50					1
4	KG SRI SUBANG	87	36	1	49	1		1	36		1	50	36				1	50
5	PDG TEMBAK	95	15		76	4		4	15			80	15					80
6	KG LEMBAH	231	44		184	3		3	44			187	44					187
7	KG TROPICANA	10			10	0						10						10
8	KG SAUJANA	99		3	96	0					3	96					3	96
9	SEKSYEN U3	12	9	2	1	0			9		2	1	9				2	1
701	BALAI POLIS LTSSAAS SUBANG	23	13		1	9	9		15	7		1	13	4	1	1		4
