kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	HOSPITAL COMPOUND	23	12	2	9	0			12		2	9	12				2	9
2	JLN SRI KANDI	15		9	6	0					9	6					9	6
3	LORONG STADIUM	7	7			0			7				7					
4	JLN PEJABAT HAIWAN	79	8	32	38	1		1	8		32	39	8				32	39
5	JALAN MUZAFFAR SHAH	65	10	34	19	2		2	10		34	21	10				34	21
6	HOSPITAL COMPOUND	85	49	7	28	1		1	49		7	29	49				7	29
7	M V I GROUND	1		1		0					1						1	
8	PUSAT LATIHAN PEGAWAI PENJARA	31	25	1	5	0			25		1	5	25				1	5
9	THOMSON ROAD	185	9	120	55	1		1	8	1	120	56	9				120	56
10	UPPER STATION ROAD	30	5	9	16	0			5		9	16	5				9	16
11	C E B QUARTERS	17	1		16	0			1			16	1					16
12	RAILWAY QUARTERS	70	22	4	43	1		1	22		4	44	22				4	44
13	MAIN ROAD	48	1	38	9	0			1		38	9	1				38	9
14	JALAN BUNGA RAYA TAIPING	37	3	27	7	0			3		27	7	3				27	7
15	BATAI AVENUE	26		14	11	1		1			14	12					14	12
16	TAMAN PEGAWAI KANAN KERAJAAN	48	29	10	9	0			29		10	9	29				10	9
17	TAMAN MUZAFFAR SHAH	26	2	16	6	2		2	2		16	8	2				16	8
18	TAMAN KERJASAMA	58	2	48	7	1		1	2		48	8	2				48	8
19	TAMAN PERTAMA	1020	122	716	180	2	1	1	122	1	716	181	122			1	716	181
20	JALAN PELANDOK	8		4	4	0					4	4					4	4
21	JALAN RAJA SALIM	2		2		0					2						2	
22	JALAN IZZUDDIN SHAH	37		20	17	0					20	17					20	17
23	TAMAN KAMI B	228	7	160	61	0			7		160	61	7				160	61
24	TAMAN KAMI	708	45	508	155	0			45		508	155	45				508	155
25	TAMAN KAMI D	203	50	48	105	0			50		48	105	50				48	105
26	TAMAN KAMI C	174	2	154	18	0			2		154	18	2				154	18
27	TMN KAMI E	2		2		0					2						2	
28	MEDAN TAIPING	192	23	143	24	2	1	1	23	1	143	25	23				143	26
29	C E B SIMPANG ROAD	13	5	3	5	0			5		3	5	5				3	5
400	17 SKN SEM PAKAR TEL	10	10			0			10				10					
