kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN RESTU	254	81	129	40	4		4	81		129	44	81				129	44
2	BLK A-B TMN RESTU	75	13	46	13	3		3	12	1	46	16	13				46	16
3	TAMAN RIA	125	25	67	30	3		3	25		67	33	25				67	33
4	TMN SAKAP	191	50	83	55	3		3	50		83	58	50				83	58
5	TMN SRI JELUK	1911	1022	459	371	58	17	41	1036	3	459	412	1026	3		1	459	421
6	TMN SRI DAMAI	148	38	92	18	0			38		92	18	38				92	18
7	TMN KAJANG PERDANA	564	296	191	73	4	1	3	295	2	191	76	296				191	77
8	BLK A-D TMN KAJANG PERDANA	124	69	19	28	8	5	3	72	2	19	31	70		1		19	34
9	KRTS KESIHATAN	32	12		20	0			12			20	12					20
10	TMN KAJANG RIA	117	6	88	19	4	2	2	6	2	88	21	6	1	1		88	21
