kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	GAPIS ESTATE DIV 11	18	6		12	0			6			12	6					12
2	RUMAH MURAH	82	73	5	4	0			73		5	4	73				5	4
3	PUSAT KESIHATAN KECIL	19	19			0			19				19					
4	QTRS SEK MEN VOKASIONAL	25	25			0			25				25					
5	KG JAYA	458	10	259	188	1	1		10	1	259	188	10				259	189
6	LADANG KUALA KANGSAR	41	10		31	0			10			31	10					31
7	PADANG RENGAS L C A	132	33	91	8	0			33		91	8	33				91	8
8	TAMAN UTAMA	92	35	31	24	2	2		37		31	24	35				31	26
9	BAWAH GUNONG KG GAPIS	8	8			0			8				8					
10	BUKIT BERAPIT ESTATE	24	3	4	17	0			3		4	17	3				4	17
11	RUMAH AWAM	119	106	6	7	0			106		6	7	106				6	7
12	RUMAH AWAM 2	175	149	9	17	0			149		9	17	149				9	17
13	KUARTERS LEMBAGA PERTUBUHAN PELADANG PADANG RENGAS	3	3			0			3				3					
