kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN BROOK	31		31		0					31						31	
2	GARDENS QRS WATERFALL ROAD	9	2	1	6	0			2		1	6	2				1	6
3	LENGKOK JESSELTON	143	1	135	6	1		1	1		135	7	1				135	7
4	JALAN JESSELTON	58	1	49	8	0			1		49	8	1				49	8
5	JALAN AYER TERJUN	29	6	11	12	0			6		11	12	6				11	12
6	JALAN UTAMA	168	6	139	23	0			6		139	23	6				139	23
7	WESTERN ROAD CEMETRY QRS	13		9	4	0					9	4					9	4
8	WESTERN GARDENS	124	3	96	22	3		3	3		96	25	3				96	25
9	P.W.D QUARRY WATERFALL	4	1		3	0			1			3	1					3
10	TAMAN JESSELTON	163	4	144	12	3		3	4		144	15	4				144	15
11	LEBOH RAYA JESSELTON	50	2	42	4	2		2	2		42	6	2				42	6
12	LENGKOK BARAT	73		63	8	2		2			63	10					63	10
13	SOLOK BROOK	17		17		0					17						17	
14	TINGKAT JESSELTON	3		3		0					3						3	
15	SOLOK JESSELTON	15		15		0					15						15	
16	PSN KUARI	35	5	28	2	0			5		28	2	5				28	2
